feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,label
-0.16813146479475374,-0.16911559231984302,-0.1740980435526481,-0.1788580303503753,-0.00695795191422266,0.5868458226057603,0.02620550708362187,-0.05265860327730383,0.09831320131234321,4.789952200914461,-0.17041005304989196,-0.1836538152814773,-0.18494423545820216,-0.1752163693734788,-0.0881488558557824,-0.1792586270946741,-0.18226634715074244,-0.17144697871306663,-0.18124816569099317,-0.017333981481876988,-0.16896815234059614,-0.1729137179902714,-0.1732965051041006,-0.1928341567408356,0.01549001921383276,1.0
-0.15870205843501325,-0.1808326357046833,-0.19342075139586534,-0.20597272925937346,0.00939025226993899,0.6011879879981757,0.022454461474021404,-0.03326997865127237,0.10956033208740794,4.789379651937561,-0.16705666946973421,-0.19141939904774402,-0.18251249116298995,-0.17367697643038837,-0.08172837448485605,-0.16158565041480058,-0.17287631886823382,-0.19276252964839363,-0.20346865444082182,-0.00247895969709704,-0.16115045021651556,-0.17642684009695264,-0.1949575676960038,-0.18042711550736593,0.017053818177739707,1.0
-0.14500721431065786,-0.19227961006784583,-0.18532507376452576,-0.20060527695753136,0.0016520306148515435,0.6138249853653723,0.02108058755764114,-0.03289172368410842,0.1090679012360096,4.798718102801202,-0.18039104419021887,-0.16959578643432674,-0.17739578282579777,-0.16729350785469133,-0.09295939605714656,-0.15623642329464069,-0.1927582677105268,-0.19252960030422775,-0.19158581816299688,-0.011088851154343084,-0.14923178130184567,-0.16408822498721898,-0.19743277448706192,-0.16687851890402247,0.020895376063295088,1.0
-0.1502635839345109,-0.19094150359554363,-0.18523968878721858,-0.1771482428892525,0.038254488168100745,0.6069992894024508,0.012174218002048062,-0.03539117578658135,0.10044034826694258,4.790809865140074,-0.17286278253781104,-0.18812073005119365,-0.18140353522347202,-0.1883783412951711,-0.09230253580403415,-0.15433255695676842,-0.18316177591626528,-0.18516772813637503,-0.18911704573732482,-0.01457710668093291,-0.1646524240988373,-0.18442878928957274,-0.1922254482790979,-0.20079653651743448,0.0016770283191305246,1.0
-0.15438405958077295,-0.18857063808341198,-0.17666185985861735,-0.1882765791970248,0.020566268090275456,0.59530579619726,0.03967454906796412,-0.0350503840528597,0.08788001139031752,4.791431014316548,-0.1706461942501212,-0.19406418651291701,-0.18373208306023095,-0.17334839475495178,-0.07535308355267638,-0.15896201451969066,-0.18733231179901555,-0.17728851611099547,-0.17729415064511791,-0.006332152143934876,-0.17412118634793677,-0.2045358650423209,-0.19747385643007,-0.1783036802147993,0.021429628567484385,1.0
-0.17267706299699181,-0.1817790796681766,-0.189387793959488,-0.1892954391791079,0.007449093687769694,0.6093806981613518,0.023257999747681793,-0.05196422705968545,0.08591600997144622,4.798679081471556,-0.1931031362364407,-0.17366901148933778,-0.16981937546278975,-0.17958681020096454,-0.07281029984482416,-0.17236630449049273,-0.18602644416219508,-0.19212979592989873,-0.18484973609439853,0.01091495780805726,-0.16038655186630507,-0.17609838279994322,-0.1898641107558415,-0.1786205551213472,0.007027661119325323,1.0
-0.164178587580278,-0.1519957208247094,-0.16683869336220736,-0.19433558543553206,0.012837509656896956,0.6007647787946586,0.014451545466985238,-0.040541080182927854,0.09351770970056862,4.797345342712383,-0.17606950706229052,-0.1698451388494969,-0.18243983258094745,-0.18665868049145296,-0.08441623423202652,-0.1895781449798876,-0.19021337957380702,-0.19441402672600214,-0.1991968256045012,0.00376350917376106,-0.16935146650264016,-0.18465931743788203,-0.19568901052749363,-0.1978523007364039,-0.0008449217392032839,1.0
-0.16262965796974224,-0.18251442888167393,-0.18203978683740177,-0.17747625775837889,0.003990032138642782,0.6023510373711701,0.010879086828912646,-0.057301646381312785,0.0934716200952675,4.799754168373492,-0.17257122702377525,-0.18595033766370148,-0.17623340311065425,-0.17725646553835842,-0.07963198877305432,-0.15825970950332632,-0.18286764181149792,-0.1948779137699021,-0.19721961398612142,-0.006375323642993479,-0.16015821559487256,-0.1620231678842817,-0.1930285088483073,-0.19486246445517605,0.009384696465870172,1.0
-0.18580495798995172,-0.17675230625997795,-0.17572829301820012,-0.19567708014861696,-0.005149835301706589,0.5987110676533037,0.019982836692214585,-0.038871219686439244,0.08870834427051383,4.79677497837966,-0.1740294907339579,-0.17943597949350923,-0.18018097927000504,-0.1759603832045116,-0.08719861174425748,-0.15043336076011599,-0.19272527991458552,-0.19006652648403716,-0.17810625373822794,0.005289098622476014,-0.1756102907582655,-0.17315564757079713,-0.19412427114886405,-0.17310771287161428,0.035055281023378904,1.0
-0.1633666433869888,-0.18224369192660403,-0.18609741392045578,-0.1848657514320639,0.02001292268124987,0.5815164805731342,0.013520256416955197,-0.05520039469726472,0.10065665329581822,4.776941159257094,-0.19047084482473073,-0.16856939120626713,-0.1857054805115397,-0.18714121185325416,-0.09080086446740554,-0.16932740959248602,-0.18032413332182815,-0.18943263516859307,-0.1731557596275592,0.0031309817507808252,-0.15653910239739696,-0.18103092930817546,-0.21047722583841647,-0.17302164719580673,-0.001918539176459056,1.0
-0.17843607063244732,-0.1846607205190372,-0.19018140516775206,-0.19555474879370116,0.009660221023272814,0.6116664734301821,0.03823122293103073,-0.03492137348978937,0.09069183888481341,4.803778788165722,-0.18342651201996052,-0.17630856067164663,-0.18694374475236808,-0.17050562701100286,-0.08994705737865151,-0.15427822264840368,-0.1868337836542894,-0.1919620587676112,-0.19644954037665352,-0.013988682119041175,-0.16643738080028875,-0.16965928967274374,-0.18691792614061764,-0.16480569797176886,0.019597324809160824,1.0
-0.15984976289994446,-0.1901387823105953,-0.17788869571495758,-0.183265163319009,0.014292803362597615,0.584828724579528,0.008476255038522257,-0.03627931701001313,0.11691334061808092,4.786984682549052,-0.18061679758644433,-0.18623979918104844,-0.18661698289935863,-0.16382265230697723,-0.09805455197724239,-0.1727953770461292,-0.18953458294392778,-0.1890454894015496,-0.1867636421067135,0.017001574010870796,-0.15879879421866713,-0.18337923210893137,-0.1931232431607764,-0.1780291823253552,0.015431163175055815,1.0
-0.16078930590989246,-0.1514240147771698,-0.1865555375304989,-0.18394247269780536,0.008898478927593774,0.6070087079629524,0.016233681313982187,-0.03220392190425742,0.08574044185217726,4.795531147185687,-0.18800457434279477,-0.17649297179133394,-0.1739984342250872,-0.17894701026419985,-0.07451793723031187,-0.1701963943755386,-0.17706429066597015,-0.18875277603288318,-0.178282273660985,0.016225787761297492,-0.1516061537786789,-0.1787754033660352,-0.19358212198919686,-0.19383000352119617,0.0335202126797976,1.0
-0.15868589173416517,-0.1881326131832561,-0.18378942683348287,-0.19452544598391971,0.022142549286983206,0.5999243909360176,0.02628121373259012,-0.059927546343407065,0.09620424364720202,4.798261368283906,-0.1616088584302336,-0.18450035110502927,-0.1802891806605499,-0.18079516920892488,-0.09262947086528736,-0.17104037323121582,-0.1926836021123175,-0.18771436996584587,-0.1715156927825946,0.018395480083523204,-0.16082270631248072,-0.1814999025572665,-0.19472387540532402,-0.18617722604653053,0.007557888804959015,1.0
