Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Label
0.5407729744911194,-0.04248030483722687,-0.215633362531662,0.020107852295041084,0.009040324948728085,-0.35287415981292725,0.38992998003959656,0.10146702080965042,0.4121660590171814,0.6556711196899414,0.4656603932380676,0.3785005211830139,0.3685567378997803,0.35195693373680115,-0.6328420042991638,0.14132505655288696,0.16096413135528564,0.15654157102108002,0.07728064060211182,0.16394522786140442,0.7829139828681946,0.23392771184444427,0.6634464859962463,0.12903431057929993,0.2519548237323761,2.0
0.57136470079422,-0.1060284823179245,-0.19104403257369995,-0.3152327537536621,0.1685730665922165,0.05350875481963158,0.24275529384613037,0.19439508020877838,0.3526754379272461,0.41104787588119507,0.6185096502304077,0.40610966086387634,0.4780227541923523,0.36894750595092773,-0.40053480863571167,0.31382623314857483,0.5076860189437866,0.19438782334327698,0.06910457462072372,0.27845001220703125,0.8042399287223816,0.20404721796512604,0.8257485628128052,-0.1980522722005844,0.341952383518219,4.0
0.5035440921783447,0.23971682786941528,0.02216392382979393,-0.24794133007526398,0.25962215662002563,-0.3155936002731323,0.2947353720664978,-0.20590825378894806,0.6610693335533142,0.4773569703102112,0.55732661485672,0.4024014174938202,0.3957297205924988,0.4287107288837433,-0.4122384786605835,0.10697375982999802,0.3584628403186798,0.17654120922088623,0.12056562304496765,0.49857497215270996,0.728760302066803,0.09780094027519226,0.7622367143630981,0.02371341362595558,0.6719039082527161,4.0
0.37539994716644287,0.2753499448299408,-0.20105202496051788,-0.042363181710243225,0.24634112417697906,-0.2144511342048645,0.2898389399051666,0.035032425075769424,0.6859001517295837,0.5556817054748535,0.4825908839702606,0.4474405348300934,0.5484267473220825,0.2424076646566391,-0.22344227135181427,0.25947365164756775,0.17261993885040283,0.3078904151916504,-0.19525779783725739,0.24762177467346191,0.7106503844261169,0.5359333753585815,0.36946025490760803,0.4615207016468048,0.46671950817108154,1.0
0.6563682556152344,-0.13130609691143036,-0.40209460258483887,0.10352592915296555,0.42875128984451294,-0.5027966499328613,0.29453083872795105,-0.13374699652194977,0.4035030007362366,0.6267252564430237,0.40996426343917847,0.2478128969669342,0.5185219049453735,0.48973289132118225,-0.5530780553817749,0.41423866152763367,0.2505221962928772,-0.33778321743011475,-0.13572566211223602,0.16586244106292725,0.737050473690033,0.23296059668064117,0.7299683690071106,-0.012009983882308006,0.285331130027771,3.0
0.6394223570823669,-0.03686673194169998,-0.2426866590976715,0.16040118038654327,0.1731712967157364,-0.35726094245910645,0.581106424331665,0.011902826838195324,0.40532851219177246,0.6047226786613464,0.6640447974205017,0.3457762897014618,0.29026535153388977,0.4061475396156311,-0.24389709532260895,0.4528985321521759,0.4606054425239563,0.20785163342952728,0.030347606167197227,0.4501962661743164,0.7252288460731506,0.35869714617729187,0.8737950921058655,-0.28580793738365173,0.5083171129226685,3.0
0.6152530312538147,-0.023176906630396843,-0.08300305157899857,0.08729707449674606,0.37099939584732056,0.09058995544910431,0.3793991506099701,0.31091177463531494,0.510691225528717,0.6446631550788879,0.24303975701332092,0.3365727961063385,0.44109460711479187,0.45493078231811523,-0.07913439720869064,0.4497838616371155,0.33376145362854004,-0.1070486381649971,-0.2128819227218628,0.3751959204673767,0.8593002557754517,0.3161484897136688,0.8245693445205688,-0.01799362525343895,0.2570051848888397,3.0
0.6063724160194397,0.6209165453910828,0.07840954512357712,0.11275441944599152,0.3883831202983856,0.22632990777492523,0.16900479793548584,-0.05433394014835358,0.376794695854187,0.21416902542114258,0.5363783836364746,0.46753373742103577,0.7746001482009888,0.431348979473114,-0.19669538736343384,0.3849172592163086,0.409775972366333,0.15860584378242493,-0.021023783832788467,0.5482593774795532,0.7559727430343628,0.0765819251537323,0.8220791220664978,0.05616823956370354,0.5092054009437561,1.0
0.3305024802684784,0.5006319880485535,-0.17038865387439728,-0.15268665552139282,0.3919597268104553,-0.005888455081731081,-0.06736069172620773,0.058964360505342484,0.43279382586479187,0.5929516553878784,0.6915761232376099,-0.03776374086737633,0.4347609877586365,0.16534294188022614,-0.03330804035067558,0.19023634493350983,0.21509267389774323,-0.3421873450279236,0.3394685387611389,0.6408044099807739,0.7686259746551514,0.2453315258026123,0.522598147392273,0.21178685128688812,0.30751505494117737,2.0
0.3213287591934204,0.23453429341316223,-0.19434614479541779,0.08125124871730804,0.032897599041461945,-0.29434484243392944,0.3108956515789032,-0.2397991269826889,0.5108739733695984,0.6028048992156982,0.4558011591434479,0.09908691048622131,0.3272556960582733,0.16393309831619263,-0.40477725863456726,0.341656893491745,-0.07595513761043549,-0.491558700799942,0.2147042155265808,0.39085233211517334,0.653395414352417,0.5107816457748413,0.6321865320205688,0.3686588704586029,0.37898847460746765,3.0
0.29345065355300903,0.5814160108566284,0.013875728473067284,-0.21584747731685638,-0.028292912989854813,-0.1768365502357483,0.2509787082672119,0.1933022290468216,0.4788047969341278,0.5810315608978271,0.6896032094955444,0.5267142653465271,0.6245790123939514,0.318743497133255,-0.6634297370910645,0.07738462090492249,0.20981694757938385,-0.18333649635314941,0.09175604581832886,0.592686653137207,0.8278509378433228,-0.002928114263340831,0.6289641857147217,0.1863119751214981,0.5483771562576294,2.0
0.36548328399658203,0.4239315390586853,-0.3047584891319275,-0.3904699385166168,0.21507073938846588,-0.3725603520870209,0.5523200631141663,-0.108269102871418,0.22950753569602966,0.5643928050994873,0.1999235302209854,0.30652621388435364,0.3571627140045166,0.4213988780975342,-0.19267982244491577,0.5263449549674988,0.11509691178798676,-0.33932724595069885,-0.13119906187057495,0.471232146024704,0.5786874890327454,0.622596800327301,0.6937069892883301,0.5004880428314209,0.46047133207321167,3.0
0.8138160705566406,0.135939359664917,-0.3764295279979706,0.28142043948173523,0.1400201916694641,0.04717887192964554,0.19954507052898407,0.07737098634243011,0.5779996514320374,0.6933832764625549,0.6023595929145813,0.38439974188804626,0.51800537109375,0.2505238950252533,-0.39123252034187317,-0.044203512370586395,0.4968452751636505,0.09768334031105042,0.08716089278459549,0.5905876755714417,0.7299139499664307,0.053625237196683884,0.7154518961906433,-0.046044573187828064,0.3877095580101013,2.0
0.6817920804023743,0.4384921193122864,-0.17321491241455078,-0.035920191556215286,-0.027679797261953354,-0.3223358392715454,0.09520083665847778,-0.11649813503026962,0.20618082582950592,0.6225651502609253,0.6451259255409241,0.47424209117889404,0.29203328490257263,0.33381590247154236,-0.2024681270122528,0.13976825773715973,0.06583065539598465,-0.15987296402454376,0.22429028153419495,0.27515244483947754,0.753302276134491,0.3689174950122833,0.6873677968978882,0.14537684619426727,0.3652143180370331,2.0
0.4498996436595917,0.3133973181247711,-0.567344069480896,0.10663986206054688,0.01454002596437931,-0.21223747730255127,0.2885023355484009,-0.04057281091809273,0.23512709140777588,0.5314928889274597,0.6543638706207275,0.48261600732803345,0.27477481961250305,0.5674266219139099,-0.03885854035615921,0.3559928238391876,0.3118439018726349,0.09355803579092026,-0.08419554680585861,0.2064659148454666,0.6405553221702576,0.22076964378356934,0.7456985712051392,0.04746284335851669,0.42918863892555237,2.0
0.655831515789032,0.0747971311211586,-0.0025133343879133463,0.3400287330150604,0.4103505313396454,0.09552972763776779,0.4397486746311188,0.15349742770195007,0.4308144748210907,0.5545099377632141,0.6779141426086426,0.28847235441207886,0.5952693223953247,0.3707842230796814,-0.005325710866600275,0.3445853888988495,0.271583616733551,-0.13604269921779633,-0.16251510381698608,0.3047391176223755,0.8113940954208374,0.05368784815073013,0.7497925162315369,0.11603471636772156,0.4420103132724762,1.0
0.5881888270378113,0.17079314589500427,-0.2161729633808136,0.1821417361497879,0.2862433195114136,-0.015731582418084145,0.1807747483253479,0.0899849459528923,0.5383498072624207,0.34660953283309937,0.4118451178073883,0.4394310712814331,0.5582762360572815,0.43155038356781006,-0.311393678188324,0.3345174491405487,0.020022280514240265,0.4648674428462982,-0.3089239299297333,0.18503837287425995,0.725127100944519,0.21569232642650604,0.7112577557563782,0.30997443199157715,0.4696092903614044,1.0
0.4585556089878082,0.6128473877906799,-0.13971830904483795,-0.33687707781791687,-0.12702368199825287,-0.18978315591812134,0.30529075860977173,0.04857039451599121,0.5880162715911865,0.5932797789573669,0.6830695867538452,0.48321834206581116,0.6764891743659973,0.5721094608306885,-0.44505709409713745,0.047348201274871826,0.13599254190921783,-0.027717607095837593,0.2632696032524109,0.7350457906723022,0.8111234903335571,0.0893375501036644,0.6748853325843811,0.1044560968875885,0.3646661043167114,4.0
0.6997289657592773,0.28382983803749084,-0.02346929907798767,0.1961451917886734,0.08316904306411743,-0.0888981968164444,0.08621838688850403,-0.11004447191953659,0.5733776688575745,0.40740785002708435,0.8011674880981445,0.3124825954437256,0.5460660457611084,0.43928635120391846,-0.24754402041435242,0.043348100036382675,0.23799140751361847,-0.004753889050334692,0.19510602951049805,0.6320111751556396,0.7616586089134216,-0.022634733468294144,0.8588529229164124,0.03130486235022545,0.5236600637435913,4.0
0.7227750420570374,0.05693310499191284,-0.5054979920387268,0.02901475690305233,0.1376885026693344,-0.17292514443397522,0.27192312479019165,0.19498193264007568,0.40482303500175476,0.530897319316864,0.44282111525535583,-0.07560799270868301,0.6207915544509888,0.4915506839752197,-0.4567129909992218,0.14860720932483673,0.37792399525642395,-0.1246533989906311,0.36813434958457947,0.1498904824256897,0.7173832654953003,0.20626145601272583,0.5792842507362366,-0.11974453181028366,0.390729159116745,3.0
0.4257223308086395,0.2796276807785034,-0.11467885971069336,0.1963566541671753,-0.23793986439704895,-0.06287562102079391,-0.10491359978914261,-0.03582938387989998,0.43909305334091187,0.4479069113731384,0.7115439772605896,0.48650476336479187,0.5075411200523376,0.3917335271835327,-0.47053205966949463,0.42702755331993103,0.5053943395614624,0.2201675921678543,0.22279587388038635,0.24151618778705597,0.7289102673530579,0.3441028892993927,0.7949913144111633,0.3102307617664337,0.3557157516479492,1.0
0.5854839086532593,0.27510011196136475,-0.2038581669330597,0.026095515117049217,0.30296793580055237,-0.23317353427410126,0.07595310360193253,0.36112895607948303,0.4145370125770569,0.5925156474113464,0.6396520137786865,0.5725943446159363,0.6409701108932495,0.39812761545181274,-0.2870219647884369,0.43910732865333557,0.0681714117527008,0.27551668882369995,0.3325062394142151,0.13743212819099426,0.2004849761724472,0.2807837128639221,0.8212239146232605,0.1351538449525833,-0.010148593224585056,1.0
0.5916123986244202,0.4439176321029663,-0.10238822549581528,0.1145467534661293,-0.24120664596557617,-0.39588499069213867,0.30501049757003784,-0.0421309731900692,0.3362692594528198,0.15436561405658722,0.4976786673069,0.4347477853298187,0.2787477374076843,0.19423995912075043,-0.4537988007068634,0.09386546164751053,0.49653398990631104,-0.31941866874694824,0.18123821914196014,0.4369202256202698,0.8058410286903381,0.45250943303108215,0.7395027279853821,0.11985629051923752,0.3774060010910034,2.0
0.34111151099205017,0.23799501359462738,-0.2440231740474701,-0.08344365656375885,-0.03181108832359314,-0.012521905824542046,0.13511307537555695,0.05589430779218674,0.6376001238822937,0.6609382033348083,0.5671620965003967,0.2857901155948639,0.51214200258255,0.5574460029602051,-0.4866972267627716,0.2728584110736847,0.2696710526943207,-0.015039881691336632,0.12615568935871124,0.4419817626476288,0.8094654083251953,0.24665570259094238,0.6828084588050842,0.1076861023902893,0.3209879994392395,4.0
0.483946830034256,0.07819701731204987,-0.19776396453380585,0.21785837411880493,0.3032906651496887,0.12283723056316376,0.07294885069131851,0.2453017681837082,0.6199370622634888,0.4753098785877228,0.8001384139060974,-0.06866533309221268,0.7560446262359619,0.08841387927532196,-0.04817253351211548,0.24151195585727692,0.2749856412410736,0.06121988222002983,0.10343015193939209,0.6834203004837036,0.6907713413238525,0.12968792021274567,0.7086552381515503,0.43204107880592346,0.49225637316703796,1.0
0.43432727456092834,0.16728737950325012,0.045939672738313675,0.14980027079582214,-0.12670086324214935,-0.0025717236567288637,0.15852008759975433,0.37024158239364624,0.639153242111206,0.5795240998268127,0.6858256459236145,0.5527788400650024,0.583909809589386,0.5167574882507324,-0.4274469316005707,0.13681554794311523,0.014810857363045216,0.25426942110061646,0.16647765040397644,0.11578311026096344,0.5271852016448975,0.09400086849927902,0.8472303152084351,0.2707136571407318,0.4372831881046295,1.0
0.7373853921890259,0.3371049165725708,-0.368021696805954,-0.40568655729293823,0.15109018981456757,-0.13057512044906616,0.19611182808876038,0.40144169330596924,0.2967018783092499,0.5823517441749573,0.7113518714904785,0.2764836847782135,0.693215548992157,0.4124789535999298,-0.3053499162197113,0.13564728200435638,0.23877350986003876,-0.1924779862165451,0.5460975766181946,0.5488049387931824,0.5330430269241333,0.4057547450065613,0.6751386523246765,0.08364854007959366,0.1642458289861679,2.0
0.4943963885307312,0.31975215673446655,-0.47991517186164856,0.46343353390693665,0.4165131747722626,-0.4535791277885437,-0.0068240780383348465,-0.3584584593772888,0.6347334384918213,0.4519561529159546,0.33542153239250183,0.11332625895738602,0.648705244064331,0.4932360351085663,-0.4021023213863373,0.09445443004369736,0.48760443925857544,-0.1754755675792694,0.12758508324623108,0.43035590648651123,0.692858099937439,0.5994145274162292,0.7115433812141418,-0.0489158108830452,0.36692553758621216,2.0
0.6506901979446411,0.06308802217245102,-0.2165016233921051,0.17975550889968872,0.20979341864585876,0.140406996011734,0.15426218509674072,0.011390356346964836,0.5415403842926025,0.4740743041038513,0.42794010043144226,0.4832550883293152,0.45876583456993103,0.5283918976783752,-0.4399528205394745,0.234501451253891,0.40300559997558594,0.19537070393562317,-0.35250124335289,0.11160033941268921,0.7836833000183105,0.11078763753175735,0.8466168642044067,-0.09617678821086884,0.2525770962238312,4.0
0.6125081181526184,0.4916881024837494,0.05848442018032074,0.1806575208902359,0.24177488684654236,-0.29154956340789795,0.029163671657443047,-0.03844878450036049,0.662937581539154,0.3469548225402832,0.7837640643119812,0.35258859395980835,0.6972823143005371,0.2755008637905121,-0.4700315594673157,0.1818235069513321,0.4318285286426544,-0.10034848749637604,0.028922349214553833,0.46549034118652344,0.7515979409217834,-0.014481320045888424,0.7450829744338989,0.3088744282722473,0.5460547804832458,4.0
0.3762843608856201,0.33401039242744446,0.22830240428447723,0.11388465762138367,0.09130078554153442,0.4365186393260956,0.3619147837162018,0.11465398967266083,0.7009389996528625,0.48381665349006653,0.5568603873252869,0.4262303411960602,0.44208359718322754,0.3949134051799774,-0.49054813385009766,0.1328512281179428,0.1971784085035324,0.0007168648880906403,0.27145373821258545,0.48549917340278625,0.7920194864273071,0.176314577460289,0.7660579681396484,-0.21910519897937775,0.4001706838607788,4.0
0.4360596239566803,0.2657105326652527,-0.36804163455963135,-0.03096461296081543,0.062228668481111526,-0.37027162313461304,0.5191780924797058,0.005833693314343691,0.05710708349943161,0.5045602321624756,0.5612602829933167,0.5173072814941406,0.2582162618637085,0.33127841353416443,-0.457281231880188,0.3489222526550293,0.3523520827293396,-0.623379647731781,0.20867697894573212,0.24965237081050873,0.7301642298698425,0.36614230275154114,0.7296903729438782,-0.21012738347053528,0.5038660168647766,3.0
0.5789102911949158,0.1424490064382553,-0.22088396549224854,0.13503096997737885,0.2757309377193451,-0.06963860243558884,0.3683564364910126,-0.24012239277362823,0.5658037662506104,0.5770156979560852,0.46455028653144836,0.22507348656654358,0.28873875737190247,0.4065949320793152,-0.2599833607673645,0.10111953318119049,0.3350858986377716,0.14969612658023834,-0.05113699287176132,0.5003103017807007,0.7807084321975708,-0.028017619624733925,0.8383650779724121,0.08536436408758163,0.3024355173110962,4.0
